timestamp,value,__name__,application,error,exception,instance,job,le,method,outcome,status,uri
2025-03-12 14:09:27.757999897,4813,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.013981011,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4832,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.015379112,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4837,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.016777216,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4846,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.022369621,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4852,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.027962026,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4857,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.033554431,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4858,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.039146836,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4858,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.044739241,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4858,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.050331646,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4858,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.055924051,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.061516456,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.067108864,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.089478485,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.111848106,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.134217727,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.156587348,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.178956969,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.20132659,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.223696211,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.246065832,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.268435456,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.357913941,GET,SUCCESS,200,/actuator/prometheus
